
Time: 3/22/2023 5:07:09 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
Time: 3/22/2023 5:07:10 PM | Position: (0.00, 0.00, 0.00) |
